,community,size,total_spending,median_spending,mean_claims,median_hcpcs,median_servicing,anomaly_rate
2764,2764,1,10594814.81,10594814.81,149394.0,2.0,1.0,0.0
2555,2555,1,10580714.760000002,10580714.760000002,109188.0,1.0,1.0,0.0
1164,1164,1,10579710.51,10579710.51,105306.0,1.0,0.0,0.0
1096,1096,1,10577474.719999999,10577474.719999999,53751.0,2.0,1.0,0.0
1763,1763,1,10568725.559999999,10568725.559999999,143626.0,2.0,1.0,0.0
1614,1614,1,10568653.64,10568653.64,3511.0,2.0,1.0,0.0
2672,2672,1,10562492.73,10562492.73,86159.0,1.0,1.0,0.0
1559,1559,1,10558494.98,10558494.98,208054.0,1.0,1.0,0.0
2425,2425,1,10557453.020000003,10557453.020000003,6895.0,1.0,0.0,0.0
1826,1826,1,10557240.0,10557240.0,36101.0,1.0,1.0,0.0
2045,2045,1,10555332.46,10555332.46,129404.0,3.0,1.0,0.0
2306,2306,1,10553847.94,10553847.94,208002.0,1.0,0.0,0.0
133,133,1,10552937.72,10552937.72,107324.0,2.0,1.0,0.0
1298,1298,1,10549420.11,10549420.11,143016.0,2.0,1.0,0.0
1358,1358,1,10546578.780000001,10546578.780000001,170161.0,1.0,1.0,0.0
1130,1130,1,10543884.0,10543884.0,35171.0,1.0,5.0,0.0
834,834,1,10539288.55,10539288.55,20536.0,1.0,0.0,0.0
1492,1492,1,10533336.340000002,10533336.340000002,115319.0,2.0,1.0,0.0
1319,1319,1,10532139.839999998,10532139.839999998,160914.0,2.0,0.0,0.0
2757,2757,1,10530341.920000002,10530341.920000002,2526.0,2.0,1.0,0.0
2219,2219,1,10528188.3,10528188.3,3379.0,2.0,1.0,1.0
1082,1082,1,10517656.209999999,10517656.209999999,64606.0,1.0,1.0,0.0
1932,1932,1,10499093.09,10499093.09,110906.0,2.0,2.0,0.0
1902,1902,1,10492277.99,10492277.99,159733.0,1.0,0.0,0.0
1625,1625,1,10489857.409999998,10489857.409999998,54044.0,2.0,1.0,0.0
1113,1113,1,10478370.370000001,10478370.370000001,6252.0,2.0,1.0,0.0
2674,2674,1,10473627.32,10473627.32,169654.0,2.0,1.0,0.0
2686,2686,1,10471511.79,10471511.79,102900.0,1.0,1.0,0.0
1158,1158,1,10470549.79,10470549.79,188419.0,1.0,1.0,0.0
1744,1744,1,10468546.9,10468546.9,24711.0,2.0,1.0,0.0
2445,2445,1,10466868.19,10466868.19,3511.0,1.0,6.0,0.0
1586,1586,1,10464971.309999999,10464971.309999999,195081.0,2.0,0.0,0.0
982,982,1,10464570.75,10464570.75,5955.0,1.0,1.0,0.0
119,119,1,10459347.21,10459347.21,40288.0,2.0,1.0,0.0
1589,1589,1,10449388.78,10449388.78,137065.0,1.0,1.0,0.0
828,828,1,10446782.11,10446782.11,38489.0,1.0,1.0,0.0
1467,1467,1,10441902.65,10441902.65,17994.0,1.0,1.0,0.0
826,826,1,10439601.33,10439601.33,147170.0,1.0,1.0,0.0
951,951,1,10418374.27,10418374.27,9372.0,1.0,1.0,0.0
89,89,1,10409670.43,10409670.43,425848.0,1.0,1.0,0.0
180,180,1,10408766.120000001,10408766.120000001,32661.0,2.0,0.0,0.0
796,796,1,10405532.629999999,10405532.629999999,8543.0,1.0,1.0,0.0
342,342,1,10404069.410000002,10404069.410000002,9135.0,1.0,1.0,0.0
1969,1969,1,10391418.649999999,10391418.649999999,128276.0,1.0,1.0,0.0
2201,2201,1,10380302.229999999,10380302.229999999,31415.0,1.0,1.0,0.0
2544,2544,1,10378479.139999999,10378479.139999999,41866.0,2.0,1.0,0.0
2405,2405,1,10372132.600000001,10372132.600000001,4855.0,1.0,1.0,0.0
814,814,1,10370209.43,10370209.43,73841.0,1.0,1.0,0.0
1694,1694,1,10364335.93,10364335.93,20382.0,1.0,1.0,0.0
414,414,1,10364088.0,10364088.0,173287.0,2.0,1.0,0.0
1677,1677,1,10362092.71,10362092.71,52336.0,1.0,1.0,0.0
1322,1322,1,10361747.299999999,10361747.299999999,11788.0,1.0,1.0,0.0
1502,1502,1,10361171.19,10361171.19,55350.0,2.0,1.0,0.0
1869,1869,1,10350736.610000001,10350736.610000001,78261.0,1.0,1.0,0.0
2056,2056,1,10348010.82,10348010.82,20998.0,1.0,2.0,0.0
1280,1280,1,10333685.149999999,10333685.149999999,12906.0,1.0,1.0,0.0
422,422,1,10333657.700000001,10333657.700000001,196468.0,2.0,0.0,0.0
2567,2567,1,10331876.5,10331876.5,123236.0,1.0,1.0,0.0
945,945,1,10328705.729999999,10328705.729999999,52817.0,2.0,30.0,0.0
2608,2608,1,10324890.260000002,10324890.260000002,51024.0,2.0,1.0,0.0
1223,1223,1,10320033.85,10320033.85,4657.0,1.0,1.0,0.0
2657,2657,1,10317956.77,10317956.77,154586.0,1.0,1.0,0.0
2462,2462,1,10312674.25,10312674.25,174646.0,2.0,1.0,0.0
1368,1368,1,10312004.75,10312004.75,162326.0,2.0,0.0,0.0
1101,1101,1,10310631.5,10310631.5,647.0,1.0,1.0,0.0
2005,2005,1,10305651.729999999,10305651.729999999,110904.0,2.0,2.0,0.0
2246,2246,1,10282441.299999999,10282441.299999999,152148.0,2.0,1.0,0.0
748,748,1,10277963.270000001,10277963.270000001,215523.0,1.0,1.0,0.0
227,227,1,10273643.32,10273643.32,33914.0,1.0,1.0,0.0
940,940,1,10270787.07,10270787.07,2548.0,1.0,2.0,0.0
2643,2643,1,10261765.87,10261765.87,25287.0,2.0,1.0,0.0
1987,1987,1,10254528.309999999,10254528.309999999,89710.0,1.0,1.0,0.0
2330,2330,1,10254041.200000001,10254041.200000001,140755.0,1.0,1.0,0.0
2435,2435,1,10253908.6,10253908.6,52447.0,2.0,1.0,0.0
333,333,1,10247434.24,10247434.24,50615.0,2.0,1.0,0.0
762,762,1,10243947.84,10243947.84,92259.0,2.0,1.0,0.0
62,62,1,10242878.760000002,10242878.760000002,66320.0,1.0,1.0,0.0
2061,2061,1,10232768.98,10232768.98,106286.0,2.0,1.0,0.0
1851,1851,1,10231900.940000001,10231900.940000001,75982.0,3.0,1.0,0.0
245,245,1,10223543.07,10223543.07,24238.0,2.0,1.0,0.0
2412,2412,1,10223317.1,10223317.1,151410.0,1.0,1.0,0.0
1435,1435,1,10222243.28,10222243.28,45009.0,2.0,0.0,0.0
2146,2146,1,10219888.280000001,10219888.280000001,66990.0,2.0,1.0,0.0
2317,2317,1,10213969.870000001,10213969.870000001,115184.0,2.0,1.0,0.0
1739,1739,1,10212821.0,10212821.0,138088.0,2.0,0.0,0.0
2670,2670,1,10200365.0,10200365.0,67009.0,1.0,1.0,0.0
1439,1439,1,10199960.61,10199960.61,179776.0,1.0,2.0,0.0
909,909,1,10199736.81,10199736.81,55866.0,2.0,1.0,0.0
1866,1866,1,10197475.92,10197475.92,92992.0,2.0,1.0,0.0
2442,2442,1,10194827.91,10194827.91,145767.0,1.0,1.0,0.0
1810,1810,1,10193442.18,10193442.18,105505.0,2.0,1.0,0.0
9,9,1,10190214.47,10190214.47,8001.0,2.0,1.0,0.0
1301,1301,1,10189470.600000001,10189470.600000001,83164.0,2.0,1.0,0.0
445,445,1,10188169.48,10188169.48,19370.0,1.0,0.0,0.0
744,744,1,10186726.05,10186726.05,9259.0,1.0,0.0,0.0
2209,2209,1,10184437.169999998,10184437.169999998,164093.0,1.0,2.0,0.0
279,279,1,10179933.899999999,10179933.899999999,2793.0,1.0,1.0,0.0
1591,1591,1,10177482.750000002,10177482.750000002,69523.0,2.0,1.0,0.0
1286,1286,1,10177480.690000001,10177480.690000001,1037.0,1.0,1.0,0.0
942,942,1,10167515.39,10167515.39,176024.0,1.0,0.0,0.0
1375,1375,1,10167333.399999999,10167333.399999999,36123.0,2.0,1.0,0.0
698,698,1,10167065.98,10167065.98,132026.0,1.0,1.0,0.0
1712,1712,1,10154125.39,10154125.39,88451.0,1.0,1.0,0.0
2570,2570,1,10152158.01,10152158.01,195332.0,2.0,0.0,0.0
2831,2831,1,10147974.790000001,10147974.790000001,30927.0,2.0,1.0,0.0
2035,2035,1,10145801.629999999,10145801.629999999,136383.0,1.0,1.0,0.0
1143,1143,1,10145557.129999999,10145557.129999999,102180.0,1.0,1.0,0.0
2009,2009,1,10144384.08,10144384.08,216044.0,2.0,1.0,0.0
400,400,1,10139461.879999999,10139461.879999999,6132.0,1.0,1.0,0.0
2028,2028,1,10136375.11,10136375.11,168162.0,2.0,2.0,0.0
501,501,1,10135305.850000001,10135305.850000001,1046.0,1.0,1.0,1.0
2656,2656,1,10128164.459999999,10128164.459999999,112250.0,1.0,1.0,0.0
2734,2734,1,10125281.420000002,10125281.420000002,3458.0,2.0,1.0,0.0
1359,1359,1,10123174.9,10123174.9,120515.0,1.0,1.0,0.0
1998,1998,1,10119215.870000001,10119215.870000001,44909.0,1.0,1.0,0.0
2138,2138,1,10114498.360000001,10114498.360000001,8136.0,2.0,1.0,1.0
664,664,1,10111705.360000001,10111705.360000001,31626.0,1.0,1.0,0.0
1332,1332,1,10106760.959999999,10106760.959999999,197499.0,1.0,0.0,0.0
1519,1519,1,10099193.81,10099193.81,115402.0,2.0,1.0,0.0
2055,2055,1,10099156.77,10099156.77,77901.0,1.0,1.0,0.0
2778,2778,1,10096675.09,10096675.09,13544.0,2.0,1.0,0.0
1340,1340,1,10094843.07,10094843.07,41547.0,1.0,0.0,0.0
2064,2064,1,10092468.799999999,10092468.799999999,207346.0,1.0,1.0,0.0
500,500,1,10091571.209999999,10091571.209999999,45732.0,1.0,1.0,0.0
1148,1148,1,10091372.33,10091372.33,128674.0,1.0,1.0,0.0
701,701,1,10090139.77,10090139.77,220449.0,2.0,1.0,0.0
415,415,1,10087608.750000002,10087608.750000002,3401.0,1.0,1.0,0.0
611,611,1,10085293.15,10085293.15,56154.0,1.0,1.0,0.0
502,502,1,10084359.78,10084359.78,41108.0,2.0,1.0,0.0
2302,2302,1,10080078.59,10080078.59,74535.0,1.0,1.0,0.0
2066,2066,1,10073625.579999998,10073625.579999998,5210.0,1.0,1.0,0.0
2154,2154,1,10068098.200000001,10068098.200000001,38677.0,2.0,1.0,0.0
680,680,1,10066845.84,10066845.84,30920.0,1.0,1.0,0.0
1521,1521,1,10065298.03,10065298.03,21878.0,1.0,0.0,0.0
2865,2865,1,10058991.629999999,10058991.629999999,22861.0,2.0,1.0,0.0
1976,1976,1,10058853.33,10058853.33,1665065.0,1.0,1.0,0.0
1366,1366,1,10055463.25,10055463.25,13910.0,2.0,1.0,0.0
2047,2047,1,10052319.790000001,10052319.790000001,165745.0,2.0,1.0,0.0
695,695,1,10051401.419999998,10051401.419999998,58837.0,1.0,1.0,0.0
2564,2564,1,10050956.879999999,10050956.879999999,135979.0,2.0,1.0,0.0
1719,1719,1,10050388.770000001,10050388.770000001,8803.0,2.0,1.0,0.0
1824,1824,1,10047781.020000001,10047781.020000001,21226.0,1.0,0.0,0.0
313,313,1,10038615.73,10038615.73,45624.0,2.0,1.0,0.0
385,385,1,10031531.520000001,10031531.520000001,1171.0,2.0,1.0,1.0
30,30,1,10027700.350000001,10027700.350000001,195405.0,2.0,1.0,0.0
2092,2092,1,10019062.43,10019062.43,778850.0,1.0,1.0,0.0
1374,1374,1,10009177.47,10009177.47,15896.0,2.0,1.0,0.0
2231,2231,1,10005418.290000001,10005418.290000001,44390.0,2.0,1.0,0.0
2566,2566,1,10003443.46,10003443.46,65271.0,1.0,1.0,0.0
2078,2078,1,10002734.24,10002734.24,86546.0,1.0,1.0,0.0
813,813,1,9998472.97,9998472.97,48502.0,2.0,1.0,0.0
186,186,1,9995952.16,9995952.16,135637.0,2.0,1.0,0.0
2014,2014,1,9994675.129999999,9994675.129999999,4240.0,2.0,2.0,1.0
1195,1195,1,9993432.84,9993432.84,21744.0,2.0,0.0,0.0
2524,2524,1,9991462.65,9991462.65,3595.0,1.0,3.0,0.0
276,276,1,9991013.13,9991013.13,12256.0,2.0,1.0,0.0
1786,1786,1,9988082.36,9988082.36,40069.0,2.0,0.0,0.0
1434,1434,1,9986180.290000001,9986180.290000001,15207.0,2.0,1.0,0.0
1758,1758,1,9985215.59,9985215.59,78800.0,1.0,1.0,0.0
1414,1414,1,9980612.08,9980612.08,49539.0,1.0,25.0,0.0
1488,1488,1,9976168.600000001,9976168.600000001,84678.0,2.0,1.0,0.0
2463,2463,1,9975903.69,9975903.69,82414.0,1.0,1.0,0.0
728,728,1,9973229.99,9973229.99,161945.0,2.0,1.0,0.0
1713,1713,1,9973106.72,9973106.72,119722.0,2.0,1.0,0.0
1050,1050,1,9966705.2,9966705.2,116634.0,1.0,3.0,0.0
1170,1170,1,9960397.42,9960397.42,3215.0,1.0,1.0,0.0
907,907,1,9952041.889999999,9952041.889999999,193158.0,2.0,2.0,0.0
1176,1176,1,9948279.86,9948279.86,131826.0,2.0,1.0,0.0
2072,2072,1,9946436.39,9946436.39,84470.0,1.0,1.0,0.0
2471,2471,1,9943344.45,9943344.45,57780.0,2.0,1.0,0.0
1100,1100,1,9941442.06,9941442.06,53876.0,1.0,1.0,0.0
356,356,1,9939420.49,9939420.49,8738.0,1.0,1.0,0.0
2701,2701,1,9936608.75,9936608.75,35179.0,2.0,1.0,0.0
2762,2762,1,9933683.69,9933683.69,73242.0,1.0,1.0,0.0
823,823,1,9931151.3,9931151.3,140723.0,2.0,1.0,0.0
2738,2738,1,9925723.59,9925723.59,57786.0,2.0,1.0,0.0
1494,1494,1,9918686.090000002,9918686.090000002,1290168.0,1.0,1.0,0.0
33,33,1,9917383.290000001,9917383.290000001,10699.0,2.0,1.0,0.0
620,620,1,9914154.540000001,9914154.540000001,63817.0,2.0,1.0,0.0
1811,1811,1,9912998.56,9912998.56,152776.0,2.0,1.0,0.0
1121,1121,1,9908780.2,9908780.2,2751.0,1.0,1.0,0.0
2161,2161,1,9905899.2,9905899.2,138695.0,1.0,1.0,0.0
652,652,1,9900684.68,9900684.68,524038.0,2.0,2.0,0.0
2037,2037,1,9898592.809999999,9898592.809999999,89138.0,1.0,1.0,0.0
1673,1673,1,9890838.280000001,9890838.280000001,130905.0,2.0,0.0,0.0
921,921,1,9890769.430000002,9890769.430000002,126875.0,1.0,1.0,0.0
2369,2369,1,9886499.67,9886499.67,145379.0,3.0,1.0,0.0
2786,2786,1,9883148.23,9883148.23,129562.0,2.0,1.0,0.0
1339,1339,1,9874834.41,9874834.41,67799.0,2.0,1.0,0.0
369,369,1,9873691.600000001,9873691.600000001,52090.0,1.0,1.0,0.0
2779,2779,1,9870802.959999999,9870802.959999999,47978.0,1.0,8.0,0.0
1177,1177,1,9870531.67,9870531.67,78020.0,1.0,1.0,0.0
2763,2763,1,9864619.67,9864619.67,103183.0,2.0,1.0,0.0
1173,1173,1,9853697.63,9853697.63,39306.0,1.0,1.0,0.0
336,336,1,9849837.75,9849837.75,37272.0,1.0,1.0,0.0
436,436,1,9845155.63,9845155.63,148141.0,1.0,0.0,0.0
931,931,1,9841141.15,9841141.15,31066.0,2.0,1.0,0.0
2204,2204,1,9840843.21,9840843.21,58665.0,7.0,1.0,0.0
442,442,1,9839568.100000001,9839568.100000001,3266.0,2.0,1.0,0.0
1563,1563,1,9839010.309999999,9839010.309999999,193141.0,2.0,1.0,0.0
2126,2126,1,9838880.84,9838880.84,143743.0,1.0,1.0,0.0
1916,1916,1,9837094.799999999,9837094.799999999,227375.0,1.0,1.0,0.0
2497,2497,1,9835332.65,9835332.65,19444.0,2.0,0.0,0.0
2619,2619,1,9834889.31,9834889.31,5517.0,2.0,4.0,1.0
2651,2651,1,9830151.2,9830151.2,73729.0,2.0,0.0,0.0
1616,1616,1,9813495.06,9813495.06,8979.0,2.0,1.0,0.0
64,64,1,9813102.89,9813102.89,11878.0,1.0,0.0,0.0
775,775,1,9811552.020000001,9811552.020000001,89542.0,1.0,1.0,0.0
2350,2350,1,9811434.899999999,9811434.899999999,88029.0,1.0,1.0,0.0
739,739,1,9807865.53,9807865.53,35862.0,2.0,1.0,0.0
2470,2470,1,9804028.36,9804028.36,66527.0,1.0,1.0,0.0
1305,1305,1,9800607.64,9800607.64,32778.0,2.0,1.0,0.0
831,831,1,9798670.129999999,9798670.129999999,45153.0,1.0,1.0,0.0
802,802,1,9797387.63,9797387.63,182971.0,1.0,1.0,0.0
1028,1028,1,9790733.870000001,9790733.870000001,2055.0,1.0,1.0,0.0
1516,1516,1,9789940.360000003,9789940.360000003,73189.0,2.0,1.0,0.0
1461,1461,1,9789540.04,9789540.04,148879.0,2.0,2.0,0.0
2510,2510,1,9783919.8,9783919.8,12594.0,1.0,1.0,0.0
976,976,1,9783330.44,9783330.44,60771.0,1.0,1.0,0.0
479,479,1,9783052.41,9783052.41,115331.0,1.0,1.0,0.0
2222,2222,1,9781848.400000002,9781848.400000002,56996.0,1.0,1.0,0.0
1522,1522,1,9781484.399999999,9781484.399999999,15472.0,1.0,1.0,0.0
882,882,1,9778857.08,9778857.08,182533.0,2.0,2.0,0.0
1338,1338,1,9768639.45,9768639.45,108562.0,2.0,1.0,0.0
1578,1578,1,9763139.42,9763139.42,84404.0,2.0,6.0,0.0
184,184,1,9760002.91,9760002.91,36717.0,1.0,1.0,0.0
1853,1853,1,9757676.310000002,9757676.310000002,123280.0,1.0,1.0,0.0
1295,1295,1,9742238.25,9742238.25,71381.0,1.0,1.0,0.0
2316,2316,1,9741414.66,9741414.66,209832.0,1.0,1.0,0.0
2829,2829,1,9733730.19,9733730.19,52499.0,2.0,1.0,0.0
1274,1274,1,9728650.260000002,9728650.260000002,41696.0,2.0,1.0,0.0
2545,2545,1,9725337.75,9725337.75,44468.0,1.0,5.0,0.0
2339,2339,1,9710398.18,9710398.18,138435.0,1.0,1.0,0.0
55,55,1,9709324.89,9709324.89,132781.0,1.0,1.0,0.0
1939,1939,1,9709041.170000002,9709041.170000002,44148.0,1.0,1.0,0.0
893,893,1,9704828.649999999,9704828.649999999,53834.0,1.0,1.0,0.0
1424,1424,1,9704448.989999998,9704448.989999998,191857.0,2.0,0.0,0.0
1726,1726,1,9697689.59,9697689.59,47037.0,1.0,1.0,0.0
2882,2882,1,9696411.829999998,9696411.829999998,109837.0,2.0,1.0,0.0
306,306,1,9693442.940000001,9693442.940000001,4593.0,1.0,1.0,0.0
299,299,1,9689997.27,9689997.27,35124.0,2.0,1.0,0.0
1145,1145,1,9689427.68,9689427.68,3971.0,1.0,1.0,0.0
2262,2262,1,9687198.469999997,9687198.469999997,121871.0,2.0,1.0,0.0
685,685,1,9683456.49,9683456.49,5015.0,1.0,1.0,0.0
621,621,1,9682197.52,9682197.52,2268.0,2.0,2.0,0.0
215,215,1,9680747.339999998,9680747.339999998,63444.0,2.0,1.0,0.0
252,252,1,9677196.739999998,9677196.739999998,3628.0,1.0,1.0,0.0
2310,2310,1,9672842.629999999,9672842.629999999,8465.0,1.0,1.0,0.0
635,635,1,9670998.959999999,9670998.959999999,75399.0,2.0,1.0,0.0
286,286,1,9667040.31,9667040.31,174613.0,1.0,2.0,0.0
15,15,1,9664816.32,9664816.32,148958.0,1.0,0.0,0.0
2175,2175,1,9659026.45,9659026.45,237711.0,2.0,0.0,0.0
615,615,1,9656475.82,9656475.82,142556.0,1.0,1.0,0.0
221,221,1,9648270.2,9648270.2,67758.0,1.0,1.0,0.0
595,595,1,9648215.059999999,9648215.059999999,173634.0,2.0,1.0,0.0
2593,2593,1,9645558.28,9645558.28,41674.0,2.0,1.0,0.0
452,452,1,9644930.38,9644930.38,13039.0,2.0,1.0,0.0
2251,2251,1,9644164.33,9644164.33,48455.0,2.0,1.0,0.0
1529,1529,1,9642075.120000001,9642075.120000001,2894.0,2.0,1.0,1.0
1609,1609,1,9640984.729999999,9640984.729999999,69500.0,2.0,1.0,0.0
172,172,1,9639953.4,9639953.4,94891.0,2.0,1.0,0.0
2106,2106,1,9639073.9,9639073.9,24868.0,1.0,1.0,0.0
2437,2437,1,9638394.969999999,9638394.969999999,65214.0,1.0,1.0,0.0
197,197,1,9636834.4,9636834.4,20750.0,1.0,1.0,0.0
897,897,1,9634623.53,9634623.53,69131.0,2.0,1.0,0.0
1077,1077,1,9632097.14,9632097.14,208773.0,1.0,1.0,0.0
2536,2536,1,9630077.690000001,9630077.690000001,116758.0,1.0,1.0,0.0
1832,1832,1,9627393.18,9627393.18,121706.0,2.0,2.0,0.0
462,462,1,9618722.959999999,9618722.959999999,1790.0,1.0,1.0,0.0
978,978,1,9614992.61,9614992.61,56457.0,1.0,1.0,0.0
458,458,1,9606417.89,9606417.89,2419.0,2.0,1.0,0.0
1891,1891,1,9605824.940000001,9605824.940000001,214653.0,2.0,1.0,0.0
2645,2645,1,9603935.450000001,9603935.450000001,126524.0,1.0,1.0,0.0
2486,2486,1,9602580.260000002,9602580.260000002,146244.0,2.0,1.0,0.0
434,434,1,9598810.26,9598810.26,59808.0,2.0,1.0,0.0
829,829,1,9590574.29,9590574.29,5359.0,1.0,1.0,0.0
439,439,1,9589153.87,9589153.87,10563.0,1.0,1.0,0.0
561,561,1,9581541.88,9581541.88,50989.0,2.0,1.0,0.0
1202,1202,1,9555102.700000001,9555102.700000001,12441.0,2.0,1.0,0.0
757,757,1,9554826.370000001,9554826.370000001,107982.0,1.0,1.0,0.0
2793,2793,1,9554513.080000002,9554513.080000002,133323.0,1.0,1.0,0.0
835,835,1,9551294.14,9551294.14,63077.0,2.0,1.0,0.0
1267,1267,1,9548308.8,9548308.8,127839.0,1.0,1.0,0.0
679,679,1,9535991.13,9535991.13,20923.0,1.0,1.0,0.0
2346,2346,1,9534034.07,9534034.07,4611.0,1.0,1.0,0.0
818,818,1,9530687.839999998,9530687.839999998,142205.0,1.0,1.0,0.0
1315,1315,1,9526166.78,9526166.78,21031.0,2.0,1.0,0.0
1360,1360,1,9525234.83,9525234.83,58055.0,1.0,1.0,0.0
2507,2507,1,9520744.32,9520744.32,136353.0,1.0,0.0,0.0
2756,2756,1,9517701.89,9517701.89,131916.0,1.0,1.0,0.0
2662,2662,1,9517079.37,9517079.37,41446.0,2.0,1.0,0.0
2710,2710,1,9516861.399999999,9516861.399999999,107819.0,2.0,1.0,0.0
676,676,1,9515954.73,9515954.73,1876.0,1.0,1.0,0.0
655,655,1,9515731.680000002,9515731.680000002,100109.0,2.0,1.0,0.0
902,902,1,9512194.190000001,9512194.190000001,25304.0,2.0,1.0,0.0
213,213,1,9511993.0,9511993.0,31907.0,1.0,6.0,0.0
1292,1292,1,9511614.28,9511614.28,21963.0,2.0,1.0,0.0
973,973,1,9507259.25,9507259.25,55153.0,1.0,1.0,0.0
1,1,1,9493612.69,9493612.69,23148.0,3.0,1.0,0.0
662,662,1,9491085.0,9491085.0,7104.0,1.0,2.0,0.0
1592,1592,1,9489817.399999999,9489817.399999999,165957.0,2.0,1.0,0.0
609,609,1,9487467.300000003,9487467.300000003,179337.0,2.0,4.0,0.0
2703,2703,1,9486313.030000001,9486313.030000001,158062.0,2.0,2.0,0.0
1653,1653,1,9483559.54,9483559.54,67447.0,1.0,1.0,0.0
1892,1892,1,9482472.940000001,9482472.940000001,60657.0,2.0,1.0,0.0
1777,1777,1,9474917.76,9474917.76,143505.0,1.0,0.0,0.0
1326,1326,1,9468041.08,9468041.08,134729.0,2.0,1.0,0.0
671,671,1,9464269.22,9464269.22,95682.0,1.0,1.0,0.0
1674,1674,1,9463245.72,9463245.72,146837.0,1.0,0.0,0.0
1584,1584,1,9458561.25,9458561.25,351817.0,1.0,1.0,0.0
1675,1675,1,9457845.64,9457845.64,108259.0,1.0,1.0,0.0
1841,1841,1,9457385.42,9457385.42,127941.0,2.0,1.0,0.0
2313,2313,1,9457235.760000002,9457235.760000002,49869.0,1.0,5.0,0.0
26,26,1,9454634.67,9454634.67,223249.0,2.0,6.0,0.0
1814,1814,1,9450514.74,9450514.74,102213.0,1.0,1.0,0.0
2558,2558,1,9447685.73,9447685.73,129240.0,2.0,1.0,0.0
1466,1466,1,9446763.450000001,9446763.450000001,162330.0,1.0,2.0,0.0
1279,1279,1,9442274.309999999,9442274.309999999,30328.0,1.0,1.0,0.0
1423,1423,1,9440867.26,9440867.26,179403.0,1.0,1.0,0.0
665,665,1,9440673.82,9440673.82,76858.0,1.0,1.0,0.0
2616,2616,1,9438281.05,9438281.05,23729.0,2.0,0.0,0.0
1611,1611,1,9436500.92,9436500.92,23058.0,1.0,1.0,0.0
1308,1308,1,9436076.71,9436076.71,60359.0,1.0,1.0,0.0
2795,2795,1,9433457.33,9433457.33,43814.0,1.0,1.0,0.0
2337,2337,1,9430257.420000002,9430257.420000002,29751.0,1.0,1.0,0.0
254,254,1,9429757.07,9429757.07,44311.0,1.0,1.0,0.0
483,483,1,9426785.629999999,9426785.629999999,4489.0,1.0,1.0,0.0
642,642,1,9423589.059999999,9423589.059999999,19561.0,2.0,1.0,0.0
2169,2169,1,9419362.6,9419362.6,3623.0,2.0,1.0,1.0
2345,2345,1,9417158.649999999,9417158.649999999,45598.0,2.0,1.0,0.0
2113,2113,1,9412737.03,9412737.03,80346.0,1.0,0.0,0.0
110,110,1,9408571.86,9408571.86,114125.0,2.0,1.0,0.0
628,628,1,9408067.97,9408067.97,16903.0,1.0,2.0,0.0
879,879,1,9404604.51,9404604.51,8176.0,1.0,1.0,0.0
530,530,1,9403171.24,9403171.24,72864.0,1.0,1.0,0.0
2409,2409,1,9402326.0,9402326.0,140018.0,2.0,0.0,0.0
1748,1748,1,9389748.16,9389748.16,131339.0,1.0,1.0,0.0
2607,2607,1,9385097.25,9385097.25,11494.0,2.0,1.0,0.0
2236,2236,1,9384095.739999998,9384095.739999998,8238.0,1.0,1.0,0.0
263,263,1,9379505.780000001,9379505.780000001,2409.0,1.0,1.0,0.0
673,673,1,9377511.8,9377511.8,112703.0,2.0,1.0,0.0
1769,1769,1,9372408.5,9372408.5,131413.0,2.0,1.0,0.0
2269,2269,1,9356556.19,9356556.19,80099.0,4.0,1.0,0.0
827,827,1,9355849.36,9355849.36,29846.0,2.0,1.0,0.0
756,756,1,9355413.33,9355413.33,119150.0,1.0,1.0,0.0
767,767,1,9350431.4,9350431.4,8394.0,2.0,5.0,0.0
1351,1351,1,9350159.489999998,9350159.489999998,33661.0,1.0,1.0,0.0
2553,2553,1,9348884.56,9348884.56,52917.0,1.0,0.0,0.0
1737,1737,1,9347666.22,9347666.22,301616.0,2.0,9.0,0.0
1802,1802,1,9346867.120000001,9346867.120000001,115395.0,2.0,1.0,0.0
1873,1873,1,9346152.11,9346152.11,72228.0,2.0,1.0,0.0
2362,2362,1,9345866.8,9345866.8,4868.0,1.0,1.0,1.0
590,590,1,9342686.4,9342686.4,34862.0,2.0,0.0,0.0
2629,2629,1,9340711.15,9340711.15,65526.0,1.0,0.0,0.0
866,866,1,9340348.44,9340348.44,209828.0,1.0,1.0,0.0
395,395,1,9338461.07,9338461.07,103861.0,2.0,1.0,0.0
937,937,1,9335280.06,9335280.06,5440.0,1.0,1.0,0.0
2112,2112,1,9335127.02,9335127.02,75260.0,2.0,1.0,0.0
630,630,1,9334979.53,9334979.53,73209.0,1.0,1.0,0.0
1183,1183,1,9334792.409999998,9334792.409999998,68119.0,1.0,1.0,0.0
1043,1043,1,9333857.979999999,9333857.979999999,68672.0,2.0,1.0,0.0
73,73,1,9329328.47,9329328.47,19557.0,2.0,1.0,0.0
232,232,1,9317308.620000001,9317308.620000001,7016.0,1.0,1.0,0.0
2630,2630,1,9315016.89,9315016.89,75174.0,2.0,1.0,0.0
226,226,1,9312177.33,9312177.33,27475.0,2.0,1.0,0.0
494,494,1,9309729.88,9309729.88,42010.0,2.0,1.0,0.0
1630,1630,1,9309370.68,9309370.68,193703.0,2.0,1.0,0.0
2841,2841,1,9307573.74,9307573.74,154814.0,1.0,1.0,0.0
2571,2571,1,9306439.08,9306439.08,20894.0,1.0,2.0,0.0
