,billing_npi,n_changepoints,nonzero_months,total_spending
2644,1023250115,2,84,59259790.239999995
2645,1326336058,2,84,59258795.839999996
2646,1124099858,3,84,59254769.86000001
2647,1336391911,3,79,59233634.099999994
2648,1548366404,2,84,59174298.67999999
2649,1114002573,2,83,59160120.41
2650,1649205212,1,84,59141360.940000005
2651,1326279852,2,84,59115183.49
2652,1124253794,2,84,59102884.91
2653,1497148456,2,84,59097485.06
2654,1316903545,2,84,59076589.17
2655,1225394588,2,83,59076441.06999999
2656,1316937964,2,83,59034512.279999994
2657,1780711291,2,83,58998611.96
2658,1538116652,2,84,58970704.68
2659,1952320087,4,82,58970134.42
2660,1245343052,2,78,58951129.85000001
2661,1407887003,2,84,58938955.92
2662,1164767596,2,84,58938460.66
2663,1417089350,2,84,58903696.0
2664,1306898960,2,84,58891050.120000005
2665,1740252592,3,84,58883794.89
2666,1063454346,2,83,58868059.77
2667,1043560808,2,84,58861401.91
2668,1972652873,3,83,58860872.27000001
2669,1407813660,2,84,58850447.14
2670,1205935012,2,84,58842531.910000004
2671,1780971275,1,84,58820756.94
2672,1962547745,5,78,58796943.61
2673,1093891335,2,84,58774657.91
2674,1154836211,2,74,58726384.69999999
2675,1275585929,3,83,58708807.46
2676,1205910940,2,84,58703155.419999994
2677,1639287667,1,84,58695230.02
2678,1023305356,3,82,58691899.34
2679,1629504576,2,80,58643650.230000004
2680,1598799751,1,84,58597847.70999999
2681,1295788289,1,84,58586513.820000015
2682,1306252804,2,83,58585676.96999999
2683,1487624193,3,84,58581826.66
2684,1134349954,1,84,58550499.66
2685,1629087580,1,84,58519822.82
2686,1811983752,2,84,58516384.989999995
2687,1568452290,2,84,58509621.919999994
2688,1346313731,3,84,58484951.9
2689,1780673319,2,60,58456246.86000001
2690,1528062429,2,84,58440513.529999994
2691,1275076580,1,84,58429707.10000001
2692,1033298948,3,77,58422465.34
2693,1003196270,1,84,58414684.029999994
2694,1730183286,4,84,58388268.22
2695,1285688515,3,82,58371923.24
2696,1538128293,1,84,58362302.300000004
2697,1518291418,3,83,58356049.53
2698,1356362743,3,84,58350504.21
2699,1669530069,1,84,58339247.74
2700,1336172972,2,78,58336128.32000001
2701,1306167713,2,84,58302469.76
2702,1033484894,3,48,58255579.129999995
2703,1154484251,2,84,58246128.57999999
2704,1366051120,2,40,58219930.39
2705,1235528225,2,54,58207554.28
2706,1922249846,1,84,58206355.16
2707,1922046085,1,84,58196407.89999999
2708,1356645998,2,84,58156184.830000006
2709,1023116548,2,84,58141163.72999999
2710,1356366991,2,84,58127197.71
2711,1053489534,2,83,58126107.31000001
2712,1194840579,3,83,58117570.3
2713,1477531580,3,84,58111120.81
2714,1396837951,2,84,58067935.06
2715,1336293588,2,84,58055912.92
2716,1225168271,2,84,58031583.93000001
2717,1326442336,1,84,58004523.18
2718,1922565506,4,61,57976544.59
2719,1699280768,2,68,57965722.27
2720,1417932609,1,84,57948191.64
2721,1407878028,6,81,57917382.26
2722,1194969998,2,83,57873229.77
2723,1346391901,3,83,57850400.01000001
2724,1376540138,1,84,57848041.95
2725,1871785527,1,84,57800469.06999999
2726,1548551997,1,84,57798068.63
2727,1427440650,1,84,57796231.82
2728,1063466274,1,84,57772189.02
2729,1922210657,3,73,57714024.74
2730,1982799375,3,84,57710402.31
2731,1629146329,2,83,57707247.57
2732,1689009854,1,84,57704987.53
2733,1558457804,1,83,57702703.65
2734,1083611156,2,84,57663000.83
2735,1649329806,3,72,57654445.529999994
2736,1467408013,1,84,57644061.839999996
2737,1134278518,2,84,57630442.339999996
2738,1417901091,3,83,57627098.21999999
2739,1265499628,2,84,57578421.20999999
2740,1376139139,3,47,57530630.82999999
2741,1093956146,1,84,57502791.49
2742,1639185317,1,84,57496608.23999999
2743,1669429577,1,84,57488359.77
2744,1548208127,1,84,57464863.50999999
2745,1245384346,1,84,57448883.37
2746,1114003985,2,84,57405620.42
2747,1508302233,3,62,57399403.83
2748,1043475668,1,84,57364896.379999995
2749,1801826680,1,84,57266222.21999999
2750,1619949948,1,84,57233674.870000005
2751,1366404428,2,84,57212664.73999999
2752,1437259694,2,84,57189596.51
2753,1821486754,2,84,57169971.820000015
2754,1164549317,4,82,57119331.370000005
2755,1528006103,2,84,57098474.910000004
2756,1013332014,4,84,57095876.89
2757,1932586708,2,82,57092944.39
2758,1902994866,2,84,57090263.199999996
2759,1730361643,1,84,57076913.25000001
2760,1285777490,2,84,57071851.14
2761,1952749541,2,84,57065922.99999999
2762,1578698197,2,83,57063751.23
2763,1043368533,2,84,57059461.59000001
2764,1396714663,1,84,57057777.68
2765,1982939526,1,84,56991619.99
2766,1134187842,2,84,56991542.64
2767,1790865780,4,79,56975231.870000005
2768,1063581205,3,83,56971455.35000001
2769,1629116645,3,83,56971202.6
2770,1093979346,2,73,56962701.93
2771,1710332184,4,73,56948678.25
2772,1689975021,2,84,56933265.699999996
2773,1548496706,1,84,56929113.550000004
2774,1982657490,2,84,56921137.98000001
2775,1942566468,2,83,56900814.71
2776,1992159479,3,79,56894015.75999999
2777,1912101023,2,83,56877296.7
2778,1285607416,2,84,56866133.67
2779,1053799403,2,35,56826731.4
2780,1518297431,1,84,56809013.52
2781,1376508788,1,84,56791304.339999996
2782,1821029422,3,69,56788529.87
2783,1962520288,1,84,56777324.87
2784,1427360981,2,80,56763201.01
2785,1316938327,3,84,56761701.64000001
2786,1467586792,1,84,56738320.669999994
2787,1215939210,1,84,56713752.17
2788,1033108766,1,84,56708038.54
2789,1376759282,2,44,56707758.95
2790,1508909524,0,84,56702859.18000001
2791,1659382315,1,84,56702350.53000001
2792,1871656371,1,84,56696996.01
2793,1164840302,2,84,56691552.32
2794,1750313169,2,84,56684914.49
2795,1073090098,3,68,56676992.18000001
2796,1366097032,2,61,56653799.8
2797,1801927298,1,84,56634256.00000001
2798,1821210402,4,48,56629244.81
2799,1730112871,2,83,56610077.24999999
2800,1366810095,1,84,56571327.140000015
2801,1427098169,2,84,56546970.86
2802,1427500446,2,84,56514939.199999996
2803,1982678496,1,84,56496992.28000001
2804,1487866315,1,84,56481030.63999999
2805,1972689172,2,84,56459183.949999996
2806,1659764587,1,83,56443349.07
2807,1740207646,2,84,56434670.9
2808,1326386939,3,72,56428004.24
2809,1467412726,1,84,56422493.99999999
2810,1083648810,1,84,56418279.2
2811,1922199777,1,84,56396353.4
2812,1073587937,1,79,56380715.87999999
2813,1639585342,3,83,56379084.15
2814,1376712786,1,84,56327882.879999995
2815,1982814745,4,84,56320025.92999999
2816,1801258736,2,84,56298873.39
2817,1699704254,3,84,56255358.230000004
2818,1740679570,4,81,56243035.739999995
2819,1144396979,5,83,56232072.44
2820,1942575972,4,82,56202667.63
2821,1144213117,1,84,56197979.370000005
2822,1861800047,2,57,56181216.59
2823,1720468812,2,70,56173788.49000001
2824,1770901761,1,84,56160729.739999995
2825,1932756764,2,61,56157047.650000006
2826,1609917079,1,84,56100933.52
2827,1609830173,1,84,56019938.029999994
2828,1184716573,3,84,56015383.54
2829,1568681518,2,83,56010143.0
2830,1538645684,2,73,55982616.27
2831,1700277670,3,84,55981717.269999996
2832,1043703572,3,63,55966521.74999999
2833,1740672732,1,84,55960070.50000001
2834,1720396542,5,72,55952942.06999999
2835,1225039811,2,83,55952278.980000004
2836,1437372554,2,81,55893298.099999994
2837,1952966277,2,63,55880097.91
2838,1699884858,2,84,55876098.879999995
2839,1508817248,1,84,55861152.5
2840,1679842322,2,84,55857200.96000001
2841,1962896548,2,84,55832170.720000006
2842,1568446755,2,84,55822790.93000001
2843,1366496937,2,84,55822067.519999996
2844,1144516824,3,80,55738984.89000001
2845,1477830305,1,53,55732480.080000006
2846,1831278688,2,84,55715872.519999996
2847,1790862407,4,83,55706371.49999999
2848,1316944846,1,84,55691196.150000006
2849,1376709535,3,84,55689421.45
2850,1427123132,3,84,55671284.559999995
2851,1952789331,1,84,55659357.24
2852,1174558266,2,83,55649889.13
2853,1689694473,4,83,55584642.050000004
2854,1083003321,1,84,55580221.76
2855,1790085934,3,57,55577707.03
2856,1932367638,2,84,55546174.080000006
2857,1295770956,1,84,55535393.38
2858,1447368451,2,84,55516428.00999999
2859,1063539054,2,84,55494662.75
2860,1679721906,2,84,55473695.94999999
2861,1710032909,2,83,55463062.300000004
2862,1295785285,2,84,55443678.49
2863,1427379387,2,83,55384619.599999994
2864,1447277355,2,84,55382537.63
2865,1427046754,1,84,55365975.86
2866,1255354288,2,84,55334073.36000001
2867,1760421713,1,84,55297527.18
2868,1245303890,2,84,55285113.71999999
2869,1770529950,1,84,55280894.160000004
2870,1093954711,5,50,55276539.06
2871,1285896878,1,84,55265367.11
2872,1609842152,1,84,55248113.580000006
2873,1356528269,2,84,55232044.13
2874,1114019858,1,84,55204511.82
2875,1306842521,3,84,55185709.31
2876,1831569805,2,84,55171344.169999994
2877,1144251885,1,84,55163505.82
2878,1750517447,2,83,55124355.18
2879,1811991151,2,84,55122591.25
2880,1932384666,2,84,55104058.79
2881,1619422482,2,84,55090589.19000001
2882,1053912493,2,83,55086173.419999994
2883,1225033814,3,84,55085714.56
2884,1477516466,2,69,55084022.190000005
2885,1578696738,2,83,55069034.02
2886,1316995210,2,84,55064500.96
2887,1083045140,2,84,55063738.169999994
2888,1003232976,2,84,55027860.919999994
2889,1376881813,2,84,55017552.15
2890,1164537452,1,84,54984942.69000001
2891,1295287779,2,47,54944495.60999999
2892,1780600825,2,84,54940195.78
2893,1275583205,3,83,54909899.949999996
2894,1255468617,1,84,54906717.93
2895,1174610042,7,67,54895707.65
2896,1699289488,3,73,54888843.54000001
2897,1245446327,2,84,54871314.21
2898,1336533041,1,84,54855335.41
2899,1437628914,2,68,54848321.33
2900,1588823900,3,84,54838140.29
2901,1992974570,1,84,54819079.84
2902,1124261284,2,68,54816292.2
2903,1982672762,1,84,54797616.769999996
2904,1548297054,1,84,54790182.96
2905,1033157771,3,84,54789540.339999996
2906,1669418513,1,84,54765223.10000002
2907,1821182585,2,83,54751621.449999996
2908,1568470599,2,84,54742616.4
2909,1376797704,1,62,54725615.260000005
2910,1316327315,4,80,54715071.019999996
2911,1306240817,1,84,54698893.67
2912,1902028442,2,84,54674344.18000001
2913,1770706160,2,83,54670528.76
2914,1235777228,4,50,54663645.28
2915,1316902208,2,84,54610002.81999999
2916,1881756377,4,73,54545063.67999999
2917,1881728566,4,82,54537905.95999999
2918,1639128176,2,84,54527265.769999996
2919,1205823879,2,84,54500178.48
2920,1346680071,2,72,54491301.629999995
2921,1316338254,5,66,54469120.25
2922,1225071459,2,84,54465968.900000006
2923,1649506940,1,84,54445826.92
2924,1689665911,1,84,54428404.42
2925,1245378546,1,84,54414933.230000004
2926,1669411377,2,84,54400940.70999999
2927,1851513394,2,84,54399914.699999996
2928,1922164847,2,83,54371439.03
2929,1184017980,1,84,54359648.67
2930,1093791170,2,84,54341889.81
2931,1073679205,3,67,54323398.00000001
2932,1447312780,2,58,54320492.91000001
2933,1053329581,3,84,54287953.400000006
2934,1942607577,3,84,54270931.98
2935,1053617134,2,78,54231545.23
2936,1598766495,2,84,54201875.410000004
2937,1740584226,3,84,54173903.5
2938,1275578379,4,82,54115039.61
2939,1336208255,1,84,54087386.660000004
2940,1194749580,2,83,54083876.2
2941,1598740011,3,83,54080481.760000005
2942,1639278369,1,84,54076346.279999994
2943,1477587632,3,84,54071157.150000006
2944,1972628717,2,84,54063435.879999995
2945,1285625996,2,84,54061172.94
2946,1518360296,2,84,54036409.690000005
2947,1164722237,2,56,54016026.89
2948,1770776106,3,83,53979956.949999996
2949,1275526923,1,84,53974339.73
2950,1457378150,2,84,53968147.82
2951,1417027749,1,84,53947753.449999996
2952,1669538047,2,84,53937714.42000001
2953,1609920644,2,84,53923989.089999996
2954,1467407395,2,84,53871062.17999999
2955,1982202677,2,83,53860802.36
2956,1376598714,3,84,53853510.06
2957,1093933194,1,84,53850991.56999999
2958,1023473329,2,48,53848816.480000004
2959,1255714689,2,83,53820025.67999999
2960,1043260474,2,84,53811042.620000005
2961,1588730808,1,84,53796029.61
2962,1225254881,2,75,53793966.22
2963,1285629899,2,84,53780154.02
2964,1548429376,2,84,53779097.089999996
2965,1336475532,1,84,53775846.99
2966,1578544961,2,83,53758006.099999994
2967,1427154814,2,84,53700262.77
2968,1386728533,1,84,53689911.14000001
2969,1811080526,1,84,53688793.92999999
2970,1346248341,2,84,53685368.029999994
2971,1841335650,2,84,53677494.629999995
2972,1033577853,4,83,53670079.589999996
2973,1679802482,2,83,53658033.669999994
2974,1063607430,4,56,53656109.89
2975,1730106162,3,84,53652288.55
2976,1851437719,1,84,53567055.06999999
2977,1932363934,2,74,53562812.64000001
2978,1528238276,3,64,53548302.75
2979,1477643104,1,84,53541134.74999999
2980,1215930573,2,84,53485156.69
2981,1043269798,2,84,53431003.480000004
2982,1326405853,3,84,53374629.8
2983,1568424364,1,84,53355070.46
2984,1255344594,3,83,53344560.69
2985,1346354560,1,84,53339055.67
2986,1578527610,2,84,53331892.04
2987,1306015425,4,84,53303478.04000001
2988,1841490075,2,84,53293417.09
2989,1821186727,1,84,53289990.489999995
2990,1881630036,3,84,53238888.8
2991,1780697813,2,83,53207397.83
2992,1235196510,2,84,53205542.61
2993,1487601399,1,84,53188060.3
2994,1104959717,2,82,53176212.22
2995,1033196001,2,84,53171886.35
2996,1780676650,2,84,53160382.69
2997,1447441720,2,84,53151896.19
2998,1932254760,5,77,53128733.559999995
2999,1902842545,2,77,53126471.760000005
3000,1013131804,2,84,53092710.83
3001,1396110052,2,84,53076341.18
3002,1912101650,2,84,53056294.089999996
3003,1891778114,2,84,53041948.019999996
3004,1962592444,2,84,52990947.150000006
3005,1952370561,2,84,52975691.39
3006,1699979732,2,84,52965115.99
3007,1467454967,1,84,52954687.019999996
3008,1780694372,2,84,52954268.03
3009,1043317969,4,81,52945716.60999999
3010,1013311448,2,84,52927062.41
3011,1790091122,2,67,52901101.84
3012,1558319863,4,62,52842961.019999996
3013,1104173855,2,84,52838017.19
3014,1043242555,1,84,52837068.14999999
3015,1831188275,3,84,52823249.79
3016,1154461622,1,84,52791397.29
3017,1215051388,1,84,52788272.98
3018,1316945090,1,84,52784461.72
3019,1053443341,1,84,52734191.309999995
3020,1063812907,2,84,52648793.23
3021,1639134414,1,84,52637835.56000001
3022,1104958370,1,84,52627673.27
3023,1174769384,1,84,52621721.019999996
3024,1154418218,3,77,52617863.83
3025,1508935891,2,84,52602511.31
3026,1073653754,3,83,52589249.97
3027,1871607762,2,84,52585237.64
3028,1447696240,1,84,52564958.32000001
3029,1053655100,4,72,52559214.59
3030,1831494848,1,84,52554803.29
3031,1871859306,2,84,52535887.949999996
3032,1558492405,1,84,52475860.97
3033,1477537363,2,84,52473647.239999995
3034,1760545057,4,83,52471755.68
3035,1649277559,2,84,52463060.31000001
3036,1205933652,4,55,52460377.58
3037,1760548440,4,82,52458701.699999996
3038,1780958025,4,83,52455993.67999999
3039,1831269315,3,83,52449479.53999999
3040,1720028772,2,84,52445718.24
3041,1477599900,2,84,52434443.89999999
3042,1447205927,2,83,52427925.92
3043,1932274966,1,84,52426548.88999999
3044,1629070149,3,84,52415870.26000001
3045,1356538383,3,70,52411885.7
3046,1639264575,1,84,52406036.84
3047,1629038336,1,84,52403788.42
3048,1427081058,2,78,52395452.03
3049,1043447493,2,84,52369360.31
3050,1013952613,3,80,52362030.889999986
3051,1245440817,3,82,52359199.809999995
3052,1710109186,1,84,52357753.7
3053,1649324591,2,82,52355076.25
3054,1003143058,4,53,52346934.620000005
3055,1144451790,1,84,52330644.41
3056,1164558565,3,84,52330111.989999995
3057,1841294188,1,84,52321997.17
3058,1376620815,1,84,52318400.10000001
3059,1609164144,3,83,52312905.59
3060,1396731105,2,67,52311142.78
3061,1124287628,4,67,52168949.67
3062,1972688919,2,82,52126843.84
3063,1962789917,2,83,52122113.77000001
3064,1336264340,2,83,52115181.54
3065,1578566329,1,84,52085506.22
3066,1548487457,2,84,52084556.370000005
3067,1912036112,3,84,52014234.53999999
3068,1942381819,3,84,51978601.46
3069,1962932327,2,65,51976963.15
3070,1154976876,4,42,51976799.650000006
3071,1700097540,1,84,51970910.70999999
3072,1609869726,3,83,51968325.25
3073,1881842474,1,84,51963583.31000001
3074,1376512236,3,83,51959363.36
3075,1881137743,2,83,51894920.11000001
3076,1417055617,1,84,51889939.5
3077,1053733378,2,84,51887269.900000006
3078,1124101365,3,83,51859741.269999996
3079,1053356352,2,84,51854728.120000005
3080,1619914785,2,84,51848158.160000004
3081,1568633386,3,83,51834265.93
3082,1649217761,2,84,51824276.42
3083,1235294380,2,84,51758976.83
3084,1619911971,1,84,51735937.150000006
3085,1699088070,2,66,51734116.019999996
3086,1417954645,3,83,51722939.07
3087,1366736589,2,52,51689762.650000006
3088,1114168952,2,53,51681591.51
3089,1467858696,2,84,51674503.36
3090,1013973866,1,84,51663349.64000001
3091,1841263407,1,52,51645970.99000001
3092,1730565839,2,84,51625450.11
3093,1841217866,1,84,51614579.32000001
3094,1245278209,2,84,51604316.580000006
3095,1134421696,1,84,51586958.85
3096,1518560580,3,48,51562310.28000001
3097,1235218157,2,41,51506171.980000004
3098,1902922891,3,83,51493530.45999999
3099,1245277631,1,84,51482074.64
3100,1215923131,3,81,51479392.65
3101,1538282637,1,84,51474625.03
3102,1588970263,2,84,51472496.71
3103,1790846319,3,83,51463615.42
3104,1578527172,3,84,51454542.199999996
3105,1205922705,2,84,51432128.81
3106,1093136418,2,84,51412670.690000005
3107,1780728261,2,84,51406946.01
3108,1497810584,1,84,51367783.839999996
3109,1962763375,3,71,51346166.349999994
3110,1376992339,1,84,51333191.650000006
3111,1982351706,3,31,51329998.6
3112,1356073902,3,26,51313772.61
3113,1972781375,3,84,51302091.79999999
3114,1629130240,2,84,51276804.45999999
3115,1578687307,2,83,51268081.76
3116,1548538911,1,84,51263120.690000005
3117,1598819435,2,84,51257965.20000001
3118,1659389849,3,83,51249706.410000004
3119,1902863434,2,84,51247841.629999995
3120,1215192117,2,83,51242048.269999996
3121,1255762712,2,83,51236662.39
3122,1992802607,3,83,51219745.839999996
3123,1063637684,4,81,51208730.03
3124,1487696191,3,84,51178521.49000001
3125,1780757856,2,84,51173537.86
3126,1811130685,2,84,51169238.39
3127,1366580391,2,84,51160589.20000001
3128,1689621468,3,74,51157023.45999999
3129,1538166632,3,84,51149245.910000004
3130,1902839533,3,78,51130744.19
3131,1851454011,2,84,51111596.870000005
3132,1083759633,1,84,51087432.25
3133,1467725911,3,84,51082750.989999995
3134,1013248038,2,83,51070617.54
3135,1366047474,2,41,51068964.57
3136,1124248752,3,84,51065579.95999999
3137,1851520464,2,83,51061063.90999999
3138,1710585666,2,83,51051494.12
3139,1619344017,2,83,51019455.800000004
3140,1558413336,3,83,50986761.720000006
3141,1801856786,2,66,50953468.72
3142,1124233853,2,83,50946730.51
3143,1225097231,2,84,50944638.01
3144,1144565375,2,84,50915454.1
3145,1841354263,2,81,50912951.849999994
3146,1649203068,2,78,50911514.68
3147,1255468963,1,83,50890566.53000001
3148,1396287082,1,84,50889171.980000004
3149,1760472070,3,84,50856879.809999995
3150,1023320967,4,73,50841979.150000006
3151,1811971302,2,84,50840566.86
3152,1255542601,3,84,50838748.910000004
3153,1720154081,2,84,50834052.15
3154,1992281000,3,75,50816174.629999995
3155,1487776217,2,84,50807720.32
3156,1497967640,1,84,50805039.75
3157,1003367491,2,83,50796741.42999999
3158,1396079414,2,84,50796511.89000001
3159,1821206210,2,83,50791595.42
3160,1316015191,1,84,50786246.98000001
3161,1558459164,2,84,50780500.010000005
3162,1144209271,2,84,50774506.38
3163,1235139312,2,84,50756720.54000001
3164,1821138819,1,84,50751904.21000001
3165,1518984251,1,84,50731668.489999995
3166,1366499048,3,82,50715061.03
3167,1306897681,2,84,50711897.400000006
3168,1346389764,2,84,50709773.11
3169,1619932381,2,84,50699484.949999996
3170,1043420847,1,84,50683558.99
3171,1306334982,3,70,50665345.97
3172,1790864312,3,83,50642128.75
3173,1609249994,1,84,50631386.14000001
3174,1932208576,2,84,50613097.20999999
3175,1013935915,3,84,50593478.64
3176,1972695260,2,84,50584289.330000006
3177,1518193812,3,82,50581624.91
3178,1225377807,2,82,50569536.43000001
3179,1003878596,2,84,50555059.09
3180,1720471626,3,84,50535195.830000006
3181,1215219878,3,84,50518531.3
3182,1811029440,2,83,50491726.34
3183,1124056296,1,84,50471184.37
3184,1366694010,2,68,50470596.23
3185,1689661613,3,84,50437885.730000004
3186,1962821215,2,84,50433925.38999999
3187,1821288606,2,84,50430700.330000006
3188,1265182984,3,28,50430082.660000004
3189,1194790733,1,84,50424101.38
3190,1932590601,1,84,50406876.9
3191,1134206386,3,84,50350521.809999995
3192,1568707172,1,84,50330010.750000015
3193,1285963090,2,84,50327416.12
3194,1609117522,1,84,50313859.38000001
3195,1487605168,3,84,50281034.43
3196,1073698346,2,84,50279777.379999995
3197,1962895276,1,84,50261375.04
3198,1841520368,2,84,50240256.02
3199,1386868867,3,83,50238301.2
3200,1669566576,3,82,50236975.02
3201,1699869537,2,84,50220708.72
3202,1619466141,3,75,50216219.419999994
3203,1164643862,2,84,50195806.23
3204,1285729418,3,83,50179176.980000004
3205,1528009412,2,84,50175573.980000004
3206,1336328244,2,84,50159478.81
3207,1104378728,2,83,50131378.67000001
3208,1598986556,2,84,50122352.12999999
3209,1841380540,2,84,50102803.690000005
3210,1033362678,2,84,50095415.769999996
3211,1215989249,2,84,50094860.20999999
3212,1497819510,2,84,50086200.459999986
3213,1629398219,2,84,50083260.43000001
3214,1821413287,3,52,50077370.890000015
3215,1962572396,2,84,50070453.93
3216,1588662449,3,83,50057202.209999986
3217,1902090285,2,84,50054744.7
3218,1902841414,1,84,50054520.370000005
3219,1740211028,2,84,50048904.0
3220,1740209881,2,84,50044523.67
3221,1144300476,1,84,50040197.04
3222,1386794428,2,83,50039127.54
3223,1306876735,1,84,50029421.99999999
3224,1417012006,1,84,50002368.34
3225,1891731626,2,84,49988921.21
3226,1427296151,1,84,49985830.09
3227,1053594663,3,84,49950763.82
3228,1396113460,2,44,49944589.07000001
3229,1003213190,1,84,49932064.09000001
3230,1023287679,2,84,49922459.61
3231,1053314146,2,84,49914430.150000006
3232,1477065126,2,81,49906373.089999996
3233,1669408159,2,84,49897770.699999996
3234,1467883645,2,66,49892260.31
3235,1710932736,3,83,49891218.70999999
3236,1225450588,1,84,49840986.67
3237,1982739413,1,84,49835632.989999995
3238,1275656035,2,83,49830178.309999995
3239,1063798031,2,62,49826818.669999994
3240,1629001920,2,84,49813524.03999999
3241,1093118580,2,84,49787265.62000001
3242,1376598466,2,75,49786854.14999999
3243,1326033341,1,84,49759331.949999996
3244,1366419509,3,84,49755049.19
3245,1669485827,1,84,49733334.13999999
3246,1336137629,1,84,49732810.480000004
3247,1407974819,2,62,49728837.53
3248,1427098227,1,84,49707484.089999996
3249,1780633289,1,84,49683277.25
3250,1386753010,1,80,49670592.26
3251,1851483325,2,84,49651103.870000005
3252,1730419227,2,84,49644072.019999996
3253,1023438397,2,84,49626855.81
3254,1023217213,2,83,49616171.48
3255,1669706149,1,84,49613500.97
3256,1649487729,0,84,49595483.03
3257,1174021406,3,67,49595023.47
3258,1891787594,2,84,49584531.74999999
3259,1073837514,3,55,49576740.63
3260,1619408143,1,84,49564959.690000005
3261,1114572799,3,57,49525309.25
3262,1548374549,3,61,49521657.16
3263,1124159363,3,83,49498964.92
3264,1487996682,2,84,49487509.870000005
3265,1801933247,2,83,49465336.56999999
3266,1922079094,1,84,49457980.27
3267,1871606269,2,83,49451054.04
3268,1619255841,2,52,49449403.05999999
3269,1174859425,2,84,49449366.669999994
3270,1275589178,1,84,49440575.220000006
3271,1245323294,2,83,49426698.120000005
3272,1992975700,2,84,49397625.59
3273,1700885548,2,83,49393733.82
3274,1164512851,2,84,49375581.800000004
3275,1164605234,2,84,49375041.96
3276,1861409823,3,83,49373468.54
3277,1861529208,1,84,49313535.43000001
3278,1013918960,3,84,49282633.550000004
3279,1013961408,2,84,49279564.1
3280,1902855828,1,84,49277884.449999996
3281,1467520452,3,83,49276178.06999999
3282,1265751556,1,84,49256869.48000001
3283,1306211511,1,84,49211467.69
3284,1467607580,1,84,49202990.10999999
3285,1548568421,1,84,49202836.25
3286,1134424047,1,84,49195223.89000001
3287,1841513413,4,83,49169448.00000001
3288,1245239680,1,84,49169116.879999995
3289,1518945278,2,84,49163488.57
3290,1922440684,3,83,49161308.519999996
3291,1427016385,2,84,49142044.96
3292,1871547703,3,84,49123648.949999996
3293,1427172949,3,83,49094524.169999994
3294,1285671248,2,84,49085700.09
3295,1447333455,1,84,49080207.99
3296,1942623319,2,83,49076880.970000006
3297,1003991845,2,83,49075247.099999994
3298,1376628990,3,82,49065840.489999995
3299,1154456366,4,81,49019724.19
3300,1124661608,2,43,48994522.99000001
3301,1801909239,1,84,48990971.86999999
3302,1326264359,2,84,48988205.900000006
3303,1497749279,4,83,48976367.57
3304,1306983762,1,84,48974124.18
3305,1235120676,3,83,48972565.85
3306,1801296314,1,84,48969474.99
3307,1871606764,1,84,48961753.1
3308,1477685139,3,84,48942766.07000001
3309,1831463066,2,83,48935050.589999996
3310,1205298551,1,84,48916899.35
3311,1497007306,2,83,48914614.699999996
3312,1265426084,1,79,48905968.06999999
3313,1356406136,2,84,48881874.17
3314,1952394603,1,84,48874018.9
3315,1659425825,3,84,48858353.06999999
3316,1184139131,3,84,48831784.900000006
3317,1316904287,2,84,48827290.9
3318,1437451382,1,84,48823264.400000006
3319,1164760468,2,39,48822839.47
3320,1750676870,1,84,48806888.11
3321,1902827272,2,84,48794009.65
3322,1952437790,2,84,48790983.30000001
3323,1033273362,6,71,48785557.800000004
3324,1720623853,2,60,48775125.50999999
3325,1396216735,2,62,48770697.11
3326,1265485270,2,84,48767305.68
3327,1700809829,1,84,48757105.73
3328,1134152549,3,83,48750201.59999999
3329,1750354528,1,84,48738328.47
3330,1164517744,3,84,48732352.01
3331,1114131281,2,82,48716354.269999996
3332,1972646255,3,84,48703569.45999999
3333,1346444957,2,84,48694574.58000001
3334,1205056371,3,84,48684189.300000004
3335,1861404121,3,84,48643526.16
3336,1629083241,4,83,48626517.64
3337,1477527497,2,84,48593041.769999996
3338,1982720249,1,84,48585208.379999995
3339,1710436878,1,84,48574613.190000005
3340,1215247861,3,82,48571658.449999996
3341,1255857405,2,73,48561256.11999999
3342,1255406658,2,83,48551209.68999999
3343,1720088354,2,84,48536799.02999999
3344,1093832214,1,84,48531952.49999999
3345,1093725897,2,84,48526024.550000004
3346,1609859537,1,84,48522648.79
3347,1710212485,2,84,48516148.320000015
3348,1699795054,1,84,48509435.379999995
3349,1245631092,2,84,48482159.16
3350,1306965710,2,83,48454344.07
3351,1447584032,2,51,48447258.38
3352,1689707770,3,82,48446922.339999996
3353,1093716334,1,84,48406357.73
3354,1932385242,2,84,48396064.83
3355,1265437644,1,84,48379865.580000006
3356,1952945628,4,59,48368229.39000001
3357,1588691448,2,84,48339465.34
3358,1093894172,2,84,48319613.05
3359,1487843694,0,84,48302579.71000001
3360,1306329305,3,43,48292814.760000005
3361,1073510277,1,84,48291752.44
3362,1053360651,1,84,48283269.78999999
3363,1649418351,1,84,48279616.2
3364,1144575820,1,84,48265867.86999999
3365,1952476525,1,84,48265435.38
3366,1124073432,2,84,48252325.94
3367,1700925351,1,84,48235647.49
3368,1053316844,3,84,48226401.13
3369,1174069660,2,84,48222535.92000001
3370,1366992224,2,78,48214239.45
3371,1134151657,1,84,48191352.36999999
3372,1649226515,3,84,48190447.01
3373,1912926692,5,82,48165314.55
3374,1295240158,1,83,48157439.739999995
3375,1447593496,2,72,48143126.1
3376,1366480287,1,84,48084181.14
3377,1255875746,3,81,48080107.72
3378,1629457817,1,84,48078080.05
